DateClean,cafe,SubTotal,Items,Proj_Calories,Count,Bottled_LC,Bottled_HC,LC%,TotalSales,DateClean,cafe,Day_of_Week,Week,Treatment,Coupon,Week_of_Qtr,2,3,4,5,1,Cal_p_Dollar
2015-02-23,GCIS,4.347630522088355,1.5140562248995983,301.0994579983912,249,14,15,0.4827586206896552,1082.5600000000004,2015-02-23,GCIS,1,2015_Winter_W7,BL,0,7,0,0,0,0,1,69.25599046851849
2015-02-23,Harris,4.630666666666667,1.5272727272727273,355.24318219911237,165,2,7,0.2222222222222222,764.0600000000002,2015-02-23,Harris,1,2015_Winter_W7,BL,0,7,0,0,0,0,1,76.71534311814979
2015-02-23,Law,3.4874164810690482,1.3741648106904232,215.08487893050642,449,39,21,0.65,1565.8500000000026,2015-02-23,Law,1,2015_Winter_W7,BL,0,7,0,0,0,0,1,61.67456055164749
2015-02-23,Stuart,4.999612903225812,1.4709677419354839,323.32103184129613,155,10,16,0.38461538461538464,774.940000000001,2015-02-23,Stuart,1,2015_Winter_W7,BL,0,7,0,0,0,0,1,64.66921301700886
2015-02-24,GCIS,3.9514859437751015,1.461847389558233,272.9018788817959,249,8,20,0.2857142857142857,983.9200000000003,2015-02-24,GCIS,2,2015_Winter_W7,BL,0,7,1,0,0,0,0,69.06310253025363
2015-02-24,Harris,4.2347906976744225,1.4372093023255814,310.0273743060725,215,4,11,0.26666666666666666,910.4800000000008,2015-02-24,Harris,2,2015_Winter_W7,BL,0,7,1,0,0,0,0,73.20960973970381
2015-02-24,Law,3.2900430107526955,1.3225806451612903,193.97879933721836,465,62,37,0.6262626262626263,1529.8700000000033,2015-02-24,Law,2,2015_Winter_W7,BL,0,7,1,0,0,0,0,58.95935059306107
2015-02-24,Stuart,4.548010471204191,1.4607329842931938,303.27259624092187,191,4,19,0.17391304347826086,868.6700000000004,2015-02-24,Stuart,2,2015_Winter_W7,BL,0,7,1,0,0,0,0,66.68247537271466
2015-02-25,GCIS,4.460119047619049,1.5674603174603174,325.0318571615648,252,5,16,0.23809523809523808,1123.9500000000003,2015-02-25,GCIS,3,2015_Winter_W7,BL,0,7,0,1,0,0,0,72.87515281348308
2015-02-25,Harris,4.046545454545458,1.4681818181818183,294.2269974504798,220,1,10,0.09090909090909091,890.2400000000008,2015-02-25,Harris,3,2015_Winter_W7,BL,0,7,0,1,0,0,0,72.71066166326553
2015-02-25,Law,3.641875000000008,1.423913043478261,231.54693842485975,368,44,40,0.5238095238095238,1340.210000000003,2015-02-25,Law,3,2015_Winter_W7,BL,0,7,0,1,0,0,0,63.57904607512867
2015-02-25,Stuart,4.728839779005526,1.558011049723757,313.107802468221,181,8,25,0.24242424242424243,855.9200000000002,2015-02-25,Stuart,3,2015_Winter_W7,BL,0,7,0,1,0,0,0,66.21239396993643
2015-02-26,GCIS,4.694512635379065,1.635379061371841,321.6707756362638,277,14,32,0.30434782608695654,1300.380000000001,2015-02-26,GCIS,4,2015_Winter_W7,BL,0,7,0,0,1,0,0,68.52059002079775
2015-02-26,Harris,4.612702702702706,1.5567567567567568,345.28382623942696,185,1,14,0.06666666666666667,853.3500000000007,2015-02-26,Harris,4,2015_Winter_W7,BL,0,7,0,0,1,0,0,74.85499250517834
2015-02-26,Law,3.3709859154929642,1.3591549295774648,209.92950262573558,426,32,34,0.48484848484848486,1436.0400000000027,2015-02-26,Law,4,2015_Winter_W7,BL,0,7,0,0,1,0,0,62.27540188195537
2015-02-26,Stuart,4.822526881720433,1.564516129032258,314.8670244026037,186,11,16,0.4074074074074074,896.9900000000006,2015-02-26,Stuart,4,2015_Winter_W7,BL,0,7,0,0,1,0,0,65.29088009775387
2015-02-27,GCIS,4.568503937007877,1.5196850393700787,325.39207099042375,254,9,20,0.3103448275862069,1160.4000000000008,2015-02-27,GCIS,5,2015_Winter_W7,BL,0,7,0,0,0,1,0,71.22508275729712
2015-02-27,Harris,4.202296296296296,1.5629629629629629,305.011102367743,135,1,6,0.14285714285714285,567.3100000000001,2015-02-27,Harris,5,2015_Winter_W7,BL,0,7,0,0,0,1,0,72.58200775527543
2015-02-27,Law,3.4819672131147557,1.380327868852459,231.92265930655776,305,36,22,0.6206896551724138,1062.0000000000005,2015-02-27,Law,5,2015_Winter_W7,BL,0,7,0,0,0,1,0,66.6067901021658
2015-02-27,Stuart,5.323571428571428,1.5625,357.5658236924445,112,5,5,0.5,596.24,2015-02-27,Stuart,5,2015_Winter_W7,BL,0,7,0,0,0,1,0,67.1665306815272
2015-03-02,GCIS,4.418326359832638,1.5146443514644352,300.48393871458416,239,16,28,0.36363636363636365,1055.9800000000005,2015-03-02,GCIS,1,2015_Winter_W8,S3,0,8,0,0,0,0,1,68.00854310951493
2015-03-02,Harris,3.6560962566844935,1.3957219251336899,262.9414625402805,187,6,9,0.4,683.6900000000003,2015-03-02,Harris,1,2015_Winter_W8,S1,0,8,0,0,0,0,1,71.91863782567016
2015-03-02,Law,3.4065434782608786,1.4108695652173913,213.37542703301676,460,64,37,0.6336633663366337,1567.010000000004,2015-03-02,Law,1,2015_Winter_W8,BL,0,8,0,0,0,0,1,62.63693048237564
2015-03-02,Stuart,4.930882352941179,1.5808823529411764,322.9158421578097,136,11,14,0.44,670.6000000000004,2015-03-02,Stuart,1,2015_Winter_W8,S2,0,8,0,0,0,0,1,65.48844994551462
2015-03-03,GCIS,4.429876033057851,1.5495867768595042,313.5110216666488,242,6,18,0.25,1072.03,2015-03-03,GCIS,2,2015_Winter_W8,S3,0,8,1,0,0,0,0,70.77196276534147
2015-03-03,Harris,4.117405063291141,1.4683544303797469,304.93720082972783,158,7,9,0.4375,650.5500000000003,2015-03-03,Harris,2,2015_Winter_W8,S1,0,8,1,0,0,0,0,74.06052990715084
2015-03-03,Law,3.7059657701711557,1.4767726161369192,233.464870966899,409,58,24,0.7073170731707317,1515.7400000000027,2015-03-03,Law,2,2015_Winter_W8,BL,0,8,1,0,0,0,0,62.99703921877204
2015-03-03,Stuart,5.080674846625768,1.6503067484662577,338.8172196408848,163,10,16,0.38461538461538464,828.1500000000002,2015-03-03,Stuart,2,2015_Winter_W8,S2,0,8,1,0,0,0,0,66.68744406383409
2015-03-04,GCIS,4.319150579150582,1.579150579150579,299.37098751194145,259,20,29,0.40816326530612246,1118.6600000000008,2015-03-04,GCIS,3,2015_Winter_W8,S3,0,8,0,1,0,0,0,69.31246827954229
2015-03-04,Harris,4.023267326732677,1.4405940594059405,285.40815704250343,202,0,9,0.0,812.7000000000007,2015-03-04,Harris,3,2015_Winter_W8,S1,0,8,0,1,0,0,0,70.93939673014106
2015-03-04,Law,3.833439306358391,1.4104046242774566,238.9613366779877,346,56,28,0.6666666666666666,1326.3700000000033,2015-03-04,Law,3,2015_Winter_W8,BL,0,8,0,1,0,0,0,62.33601671523296
2015-03-04,Stuart,4.613684210526318,1.5321637426900585,295.18233034064764,171,7,9,0.4375,788.9400000000004,2015-03-04,Stuart,3,2015_Winter_W8,S2,0,8,0,1,0,0,0,63.979743058091515
2015-03-05,GCIS,4.755598455598459,1.6447876447876448,331.19641222891977,259,16,23,0.41025641025641024,1231.700000000001,2015-03-05,GCIS,4,2015_Winter_W8,S3,0,8,0,0,1,0,0,69.64347711885212
2015-03-05,Harris,3.8524324324324364,1.4,270.33010233408066,185,2,6,0.25,712.7000000000007,2015-03-05,Harris,4,2015_Winter_W8,S1,0,8,0,0,1,0,0,70.17127673888714
2015-03-05,Law,3.451217391304356,1.4065217391304348,215.42151352584744,460,48,39,0.5517241379310345,1587.5600000000036,2015-03-05,Law,4,2015_Winter_W8,BL,0,8,0,0,1,0,0,62.41899280776134
2015-03-05,Stuart,4.924766839378243,1.5336787564766838,326.289007922391,193,8,22,0.26666666666666666,950.4800000000009,2015-03-05,Stuart,4,2015_Winter_W8,S2,0,8,0,0,1,0,0,66.25471186034572
2015-03-06,GCIS,4.193744493392075,1.4933920704845816,290.1637181468706,227,10,22,0.3125,951.9800000000012,2015-03-06,GCIS,5,2015_Winter_W8,S3,0,8,0,0,0,1,0,69.18965106340423
2015-03-06,Harris,4.115167785234899,1.4429530201342282,300.3833439332628,149,1,8,0.1111111111111111,613.16,2015-03-06,Harris,5,2015_Winter_W8,S1,0,8,0,0,0,1,0,72.99419115085159
2015-03-06,Law,3.674260869565224,1.4,228.72241053836166,345,41,29,0.5857142857142857,1267.6200000000024,2015-03-06,Law,5,2015_Winter_W8,BL,0,8,0,0,0,1,0,62.2499105692042
2015-03-06,Stuart,5.35381443298969,1.6701030927835052,355.9852013846889,97,7,3,0.7,519.3199999999999,2015-03-06,Stuart,5,2015_Winter_W8,S2,0,8,0,0,0,1,0,66.49188272031661
2015-03-09,GCIS,4.132568807339449,1.463302752293578,278.23145760298854,218,14,26,0.35,900.8999999999997,2015-03-09,GCIS,1,2015_Winter_W9,BL,0,9,0,0,0,0,1,67.32651543728662
2015-03-09,Harris,3.506326530612244,1.3826530612244898,258.0684997708899,196,8,16,0.3333333333333333,687.2399999999998,2015-03-09,Harris,1,2015_Winter_W9,BL,0,9,0,0,0,0,1,73.60081769846695
2015-03-09,Law,3.5758984375000047,1.484375,233.71869048333753,256,31,27,0.5344827586206896,915.4300000000012,2015-03-09,Law,1,2015_Winter_W9,BL,0,9,0,0,0,0,1,65.3594319213204
2015-03-09,Stuart,4.549407407407408,1.6222222222222222,288.6621130937497,135,34,20,0.6296296296296297,614.1700000000001,2015-03-09,Stuart,1,2015_Winter_W9,BL,0,9,0,0,0,0,1,63.450486457587004
2015-03-10,GCIS,4.327580645161295,1.5120967741935485,307.29573664419377,248,14,17,0.45161290322580644,1073.2400000000011,2015-03-10,GCIS,2,2015_Winter_W9,BL,0,9,1,0,0,0,0,71.00866785412393
2015-03-10,Harris,3.7679245283018887,1.4150943396226414,270.19712832905736,212,1,8,0.1111111111111111,798.8000000000004,2015-03-10,Harris,2,2015_Winter_W9,BL,0,9,1,0,0,0,0,71.70980371276931
2015-03-10,Law,3.877075098814232,1.4268774703557312,230.40273953200372,253,41,27,0.6029411764705882,980.9000000000007,2015-03-10,Law,2,2015_Winter_W9,BL,0,9,1,0,0,0,0,59.42694780466602
2015-03-10,Stuart,4.758857142857144,1.52,310.63994720285984,175,9,17,0.34615384615384615,832.8000000000002,2015-03-10,Stuart,2,2015_Winter_W9,BL,0,9,1,0,0,0,0,65.27616565862208
2015-03-11,GCIS,4.370901960784315,1.5019607843137255,309.8912529956445,255,9,34,0.20930232558139536,1114.5800000000004,2015-03-11,GCIS,3,2015_Winter_W9,BL,0,9,0,1,0,0,0,70.89869683099403
2015-03-11,Harris,3.693923444976078,1.3588516746411483,268.7366811991424,209,3,8,0.2727272727272727,772.0300000000003,2015-03-11,Harris,3,2015_Winter_W9,BL,0,9,0,1,0,0,0,72.75101533699564
2015-03-11,Law,3.4923834196891193,1.3937823834196892,199.26831897674407,193,34,15,0.6938775510204082,674.03,2015-03-11,Law,3,2015_Winter_W9,BL,0,9,0,1,0,0,0,57.05797303163302
2015-03-11,Stuart,4.686532258064515,1.4596774193548387,308.96476901533856,124,3,10,0.23076923076923078,581.1299999999999,2015-03-11,Stuart,3,2015_Winter_W9,BL,0,9,0,1,0,0,0,65.92609460516923
2015-03-12,GCIS,4.2770869565217415,1.5608695652173914,293.1515430864832,230,7,23,0.23333333333333334,983.7300000000006,2015-03-12,GCIS,4,2015_Winter_W9,BL,0,9,0,0,1,0,0,68.54000072163204
2015-03-12,Harris,4.0323584905660415,1.429245283018868,295.9198702987863,212,3,5,0.375,854.8600000000008,2015-03-12,Harris,4,2015_Winter_W9,BL,0,9,0,0,1,0,0,73.3863000998323
2015-03-12,Law,3.338694029850749,1.4402985074626866,208.49742318514845,268,41,24,0.6307692307692307,894.7700000000007,2015-03-12,Law,4,2015_Winter_W9,BL,0,9,0,0,1,0,0,62.448796242184855
2015-03-12,Stuart,5.149999999999999,1.6507936507936507,329.06480139825095,63,4,9,0.3076923076923077,324.44999999999993,2015-03-12,Stuart,4,2015_Winter_W9,BL,0,9,0,0,1,0,0,63.89607794140797
2015-03-13,GCIS,4.262331838565029,1.5246636771300448,298.35772138002125,223,9,22,0.2903225806451613,950.5000000000014,2015-03-13,GCIS,5,2015_Winter_W9,BL,0,9,0,0,0,1,0,69.99870790925264
2015-03-13,Harris,4.165985915492958,1.4225352112676057,315.37430485250155,142,2,3,0.4,591.57,2015-03-13,Harris,5,2015_Winter_W9,BL,0,9,0,0,0,1,0,75.70220141159156
2015-03-13,Law,3.3021296296296296,1.4444444444444444,196.57120145721345,216,35,18,0.660377358490566,713.26,2015-03-13,Law,5,2015_Winter_W9,BL,0,9,0,0,0,1,0,59.52861441095548
2015-03-13,Stuart,5.289473684210526,1.5657894736842106,328.4711364783991,76,6,8,0.42857142857142855,401.99999999999994,2015-03-13,Stuart,5,2015_Winter_W9,BL,0,9,0,0,0,1,0,62.09902082676203
